[gpu] Using device: cuda
[gpu] GPU: NVIDIA RTX PRO 6000 Blackwell Workstation Edition
[gpu] VRAM: 101.9 GB
S1 PPO AMENDMENT 02 (stronger exploration)  seed=20260730
  entropy_coef=5e-3, anneal_frac=0.5, target_kl=0.02
  train_seeds=64  val_seeds=64
  out_dir=/home/ubuntu/CODE/g3-bsta-fastwork/experiments/array_face_s1/learning_repair/s1_ppo_output_amend02_seed20260730
  iter  579  rollout_drop=0.0780  val_drop=0.0937  entropy=0.0123  trans=593920  elapsed=2455s
  iter  589  rollout_drop=0.0754  val_drop=0.0929  entropy=0.0089  trans=604160  elapsed=2498s
  iter  599  rollout_drop=0.0747  val_drop=0.0929  entropy=0.0114  trans=614400  elapsed=2540s
  iter  609  rollout_drop=0.0745  val_drop=0.0929  entropy=0.0094  trans=624640  elapsed=2582s
  iter  619  rollout_drop=0.0697  val_drop=0.0929  entropy=0.0076  trans=634880  elapsed=2625s
  iter  629  rollout_drop=0.0747  val_drop=0.0929  entropy=0.0064  trans=645120  elapsed=2667s
  iter  639  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0052  trans=655360  elapsed=2710s
  iter  649  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0050  trans=665600  elapsed=2752s
  iter  659  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0051  trans=675840  elapsed=2795s
  iter  669  rollout_drop=0.0775  val_drop=0.0929  entropy=0.0046  trans=686080  elapsed=2837s
  iter  679  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0041  trans=696320  elapsed=2880s
  iter  689  rollout_drop=0.0728  val_drop=0.0929  entropy=0.0036  trans=706560  elapsed=2922s
  iter  699  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0035  trans=716800  elapsed=2964s
  iter  709  rollout_drop=0.0739  val_drop=0.0929  entropy=0.0046  trans=727040  elapsed=3007s
  iter  719  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0043  trans=737280  elapsed=3049s
  iter  729  rollout_drop=0.0676  val_drop=0.0929  entropy=0.0041  trans=747520  elapsed=3092s
  iter  739  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0037  trans=757760  elapsed=3134s
  iter  749  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0029  trans=768000  elapsed=3176s
  iter  759  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0020  trans=778240  elapsed=3219s
  iter  769  rollout_drop=0.0719  val_drop=0.0929  entropy=0.0024  trans=788480  elapsed=3261s
  iter  779  rollout_drop=0.0739  val_drop=0.0929  entropy=0.0026  trans=798720  elapsed=3304s
  iter  789  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0028  trans=808960  elapsed=3346s
  iter  799  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0032  trans=819200  elapsed=3389s
  iter  809  rollout_drop=0.0697  val_drop=0.0929  entropy=0.0025  trans=829440  elapsed=3431s
  iter  819  rollout_drop=0.0754  val_drop=0.0929  entropy=0.0024  trans=839680  elapsed=3474s
  iter  829  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0023  trans=849920  elapsed=3516s
  iter  839  rollout_drop=0.0709  val_drop=0.0929  entropy=0.0025  trans=860160  elapsed=3558s
  iter  849  rollout_drop=0.0711  val_drop=0.0929  entropy=0.0019  trans=870400  elapsed=3601s
  iter  859  rollout_drop=0.0749  val_drop=0.0929  entropy=0.0019  trans=880640  elapsed=3644s
  iter  869  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0026  trans=890880  elapsed=3686s
  iter  879  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0022  trans=901120  elapsed=3729s
  iter  889  rollout_drop=0.0739  val_drop=0.0929  entropy=0.0023  trans=911360  elapsed=3772s
  iter  899  rollout_drop=0.0750  val_drop=0.0929  entropy=0.0019  trans=921600  elapsed=3815s
  iter  909  rollout_drop=0.0754  val_drop=0.0929  entropy=0.0017  trans=931840  elapsed=3857s
  iter  919  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0015  trans=942080  elapsed=3900s
  iter  929  rollout_drop=0.0745  val_drop=0.0929  entropy=0.0017  trans=952320  elapsed=3942s
  iter  939  rollout_drop=0.0697  val_drop=0.0929  entropy=0.0017  trans=962560  elapsed=3985s
  iter  949  rollout_drop=0.0747  val_drop=0.0929  entropy=0.0017  trans=972800  elapsed=4028s
  iter  959  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0017  trans=983040  elapsed=4070s
  iter  969  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0017  trans=993280  elapsed=4113s
  iter  979  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0022  trans=1003520  elapsed=4156s
  iter  989  rollout_drop=0.0749  val_drop=0.0929  entropy=0.0022  trans=1013760  elapsed=4198s
  iter  999  rollout_drop=0.0780  val_drop=0.0929  entropy=0.0015  trans=1024000  elapsed=4241s

wrote /home/ubuntu/CODE/g3-bsta-fastwork/experiments/array_face_s1/learning_repair/s1_ppo_output_amend02_seed20260730/train_metrics.jsonl (1000 rows)
wrote /home/ubuntu/CODE/g3-bsta-fastwork/experiments/array_face_s1/learning_repair/s1_ppo_output_amend02_seed20260730/val_metrics.jsonl (100 rows)
elapsed: 4240.9s
